	Kingdom	Supergroup	Division	Class	Order	Family	Genus	Species
ASV_3064	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Microbotryomycetes	Rhodosporidium	Rhodosporidium_sp.
ASV_9579	Bacteria	Bacteria_X	Bacteroidetes	Rhodothermia	Rhodothermales	Rhodothermaceae	Rhodothermaceae_X	Rhodothermaceae_X_sp.
ASV_3333	Eukaryota	Opisthokonta	Fungi	Basidiomycota	Pucciniomycotina	Cystobasidiomycetes	Rhodotorula	Rhodotorula_bacarum
ASV_11146	Bacteria	Bacteria_X	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovarius	Rhodovarius_sp.
ASV_11989	Bacteria	Bacteria_X	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovarius	Rhodovarius_sp.
ASV_468	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Rhogostoma-lineage	Rhogostoma-lineage_X	Rhogostoma-lineage_X_sp.
ASV_1864	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Rhogostoma-lineage	Rhogostoma-lineage_X	Rhogostoma-lineage_X_sp.
ASV_3485	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Rhogostoma-lineage	Rhogostoma-lineage_X	Rhogostoma-lineage_X_sp.
ASV_4243	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Rhogostoma-lineage	Rhogostoma-lineage_X	Rhogostoma-lineage_X_sp.
ASV_8286	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Rhogostoma-lineage	Rhogostoma-lineage_X	Rhogostoma-lineage_X_sp.
ASV_10448	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Rhogostoma-lineage	Rhogostoma-lineage_X	Rhogostoma-lineage_X_sp.
ASV_12012	Eukaryota	Rhizaria	Cercozoa	Filosa-Thecofilosea	Cryomonadida	Rhogostoma-lineage	Rhogostoma-lineage_X	Rhogostoma-lineage_X_sp.
ASV_1674	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Rhopalodia	Rhopalodia_gibba
ASV_3772	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Rhopalodia	Rhopalodia_gibba
ASV_7320	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Rhopalodia	Rhopalodia_gibba
ASV_12981	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Rhopalodia	Rhopalodia_gibba
ASV_13807	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Rhopalodia	Rhopalodia_gibba
ASV_6279	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Rhopalodia	Rhopalodia_parallela
ASV_3416	Eukaryota	Stramenopiles	Ochrophyta	Bacillariophyta	Bacillariophyta_X	Raphid-pennate	Rhopalodia	Rhopalodia_sp.
ASV_14229	Eukaryota	Excavata	Discoba	Kinetoplastea	Neobodonida	Rhynchomonadidae	Rhynchomonas	Rhynchomonas_sp.
ASV_5817	Eukaryota	Opisthokonta	Metazoa	Platyhelminthes	Turbellaria	Catenulida	Rhynchoscolex	Rhynchoscolex_simplex
ASV_6525	Eukaryota	Opisthokonta	Metazoa	Platyhelminthes	Turbellaria	Catenulida	Rhynchoscolex	Rhynchoscolex_simplex
ASV_6696	Eukaryota	Opisthokonta	Mesomycetozoa	Ichthyosporea	Rhynosporida	Rhynosporidae_Sphaerothecideanae	Rhynosporidae_Sphaerothecideanae_NA	Rhynosporidae_Sphaerothecideanae_NA
ASV_10302	Eukaryota	Opisthokonta	Mesomycetozoa	Ichthyosporea	Rhynosporida	Rhynosporidae	Rhynosporidae_X	Rhynosporidae_X_sp.
ASV_10628	Eukaryota	Opisthokonta	Mesomycetozoa	Ichthyosporea	Rhynosporida	Rhynosporidae	Rhynosporidae_X	Rhynosporidae_X_sp.
ASV_3157	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales	Rhyzophidiales_sp.
ASV_4455	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp
ASV_1166	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_1604	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_2837	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_3521	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_4825	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_4830	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_5027	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_5589	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_5975	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_9189	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_9767	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_12022	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_13410	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_13776	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_15337	Eukaryota	Opisthokonta	Fungi	Chytridiomycota	Chytridiomycotina	Chytridiomycetes	Rhyzophidiales_X	Rhyzophidiales_X_sp.
ASV_8959	Eukaryota	Apusozoa	Hilomonadea	Planomonadida	Planomonadidae	Planomonadidae_X	Rigifila	Rigifila_ramosa
ASV_9184	Eukaryota	Apusozoa	Hilomonadea	Planomonadida	Planomonadidae	Planomonadidae_X	Rigifila	Rigifila_ramosa
ASV_15548	Eukaryota	Alveolata	Ciliophora	Spirotrichea	Choreotrichida	Strobilidiidae_D	Rimostrombidium_D	Rimostrombidium_D_sp.
ASV_4372	Eukaryota	Amoebozoa	Lobosa	Tubulinea	Leptomyxida	Leptomyxidae	Ripidomyxa	Ripidomyxa_sp.
ASV_4588	Eukaryota	Amoebozoa	Lobosa	Tubulinea	Leptomyxida	Leptomyxidae	Ripidomyxa	Ripidomyxa_sp.
ASV_7929	Eukaryota	Amoebozoa	Lobosa	Tubulinea	Leptomyxida	Leptomyxidae	Ripidomyxa	Ripidomyxa_sp.
ASV_13289	Eukaryota	Amoebozoa	Lobosa	Tubulinea	Leptomyxida	Leptomyxidae	Ripidomyxa	Ripidomyxa_sp.
ASV_2943	Eukaryota	Archaeplastida	Streptophyta	Embryophyceae	Embryophyceae_X	Embryophyceae_XX	Robinia_plant	Robinia_pseudoacacia
ASV_14671	Bacteria	Bacteria_X	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexaceae_X	Roseiflexaceae_X_sp.
ASV_15438	Bacteria	Bacteria_X	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexaceae_X	Roseiflexaceae_X_sp.
ASV_2774	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Roseimaritima	Roseimaritima_sp.
ASV_5599	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Roseimaritima	Roseimaritima_sp.
ASV_8531	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Roseimaritima	Roseimaritima_sp.
ASV_1697	Bacteria	Bacteria_X	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_sp.
ASV_6261	Bacteria	Bacteria_X	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_sp.
ASV_7155	Bacteria	Bacteria_X	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_sp.
ASV_7274	Bacteria	Bacteria_X	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_sp.
ASV_8037	Bacteria	Bacteria_X	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_sp.
ASV_8063	Bacteria	Bacteria_X	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_sp.
ASV_8668	Bacteria	Bacteria_X	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Roseomonas_sp.
ASV_2054	Eukaryota	Opisthokonta	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotaria	Rotaria_rotatoria
ASV_4948	Eukaryota	Opisthokonta	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp
ASV_493	Eukaryota	Opisthokonta	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp
ASV_1089	Eukaryota	Opisthokonta	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_4645	Eukaryota	Opisthokonta	Metazoa	Rotifera	Rotifera_X	Rotifera_XX	Rotifera_XXX	Rotifera_XXX_sp.
ASV_11242	Eukaryota	Opisthokonta	Fungi	Cryptomycota	Cryptomycotina	Cryptomycotina_X	Rozella	Rozella_allomycis
ASV_892	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_1107	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_1627	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_1931	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_3071	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_3365	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_4157	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_4292	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_5706	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_5791	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_7658	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_7833	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_8198	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_8603	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_9073	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_9304	Bacteria	Bacteria_X	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Rubinisphaeraceae_X	Rubinisphaeraceae_X_sp.
ASV_8881	Bacteria	Bacteria_X	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium_1	Ruminiclostridium_1_sp.
ASV_3192	Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Ulvales-relatives	Ulvales-relatives_X	Ruthnielsenia	Ruthnielsenia_tenuis
ASV_13765	Eukaryota	Archaeplastida	Chlorophyta	Ulvophyceae	Ulvales-relatives	Ulvales-relatives_X	Ruthnielsenia	Ruthnielsenia_tenuis
ASV_5438	Bacteria	Bacteria_X	Chloroflexi	Dehalococcoidia	S085	S085_X	S085_XX	S085_XX_sp.
ASV_11828	Eukaryota	Amoebozoa	Lobosa	Tubulinea	Euamoebida	Hartmannellidae	Saccamoeba	Saccamoeba_limax
ASV_8219	Bacteria	Bacteria_X	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales_X	Saccharimonadales_XX	Saccharimonadales_XX_sp.
ASV_9363	Bacteria	Bacteria_X	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales_X	Saccharimonadales_XX	Saccharimonadales_XX_sp.
ASV_9604	Bacteria	Bacteria_X	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales_X	Saccharimonadales_XX	Saccharimonadales_XX_sp.
ASV_11126	Bacteria	Bacteria_X	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales_X	Saccharimonadales_XX	Saccharimonadales_XX_sp.
ASV_12310	Bacteria	Bacteria_X	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales_X	Saccharimonadales_XX	Saccharimonadales_XX_sp.
ASV_12703	Bacteria	Bacteria_X	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales_X	Saccharimonadales_XX	Saccharimonadales_XX_sp.
ASV_14102	Bacteria	Bacteria_X	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales_X	Saccharimonadales_XX	Saccharimonadales_XX_sp.
ASV_5674	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Saccharomyces	Saccharomyces_cerevisiae
ASV_441	Eukaryota	Opisthokonta	Fungi	Ascomycota	Saccharomycotina	Saccharomycetales	Saccharomycetales_NA	Saccharomycetales_NA
ASV_6323	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoeca_C1	Salpingoeca_fusiformis
ASV_5774	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoeca_C2	Salpingoeca_napiformis
ASV_7239	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoeca_C2	Salpingoeca_napiformis
ASV_8506	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoeca_C2	Salpingoeca_napiformis
ASV_12354	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_M	Salpingoeca_M	Salpingoeca_urceolata
ASV_12756	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_M	Salpingoeca_M	Salpingoeca_urceolata
ASV_13190	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Monosigidae_Group_M	Salpingoeca_M	Salpingoeca_urceolata
ASV_810	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_XX	Salpingoeca_XX	Salpingoeca_XX_sp.
ASV_3185	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Choanoflagellatea_X	Choanoflagellatea_XX	Salpingoeca_XX	Salpingoeca_XX_sp.
ASV_74	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.
ASV_624	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.
ASV_2930	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.
ASV_5235	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.
ASV_8504	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.
ASV_9198	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C1	Salpingoecidae_Group_C1_X	Salpingoecidae_Group_C1_X_sp.
ASV_8564	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoecidae_Group_C2_X	Salpingoecidae_Group_C2_X_sp
ASV_1884	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoecidae_Group_C2_X	Salpingoecidae_Group_C2_X_sp.
ASV_4274	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoecidae_Group_C2_X	Salpingoecidae_Group_C2_X_sp.
ASV_8305	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoecidae_Group_C2_X	Salpingoecidae_Group_C2_X_sp.
ASV_9183	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoecidae_Group_C2_X	Salpingoecidae_Group_C2_X_sp.
ASV_10291	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Craspedida	Salpingoecidae_Group_C2	Salpingoecidae_Group_C2_X	Salpingoecidae_Group_C2_X_sp.
ASV_9647	Bacteria	Bacteria_X	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinaceae_X	Sandaracinaceae_X_sp.
ASV_13144	Bacteria	Bacteria_X	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinaceae_X	Sandaracinaceae_X_sp.
ASV_13174	Bacteria	Bacteria_X	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinaceae_X	Sandaracinaceae_X_sp.
ASV_408	Eukaryota	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Sandonidae	Sandona	Sandona_sp.
ASV_9460	Eukaryota	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Sandonidae	Sandonidae_NA	Sandonidae_NA
ASV_13763	Eukaryota	Rhizaria	Cercozoa	Filosa-Sarcomonadea	Glissomonadida	Sandonidae	Sandonidae_X	Sandonidae_X_sp.
ASV_5673	Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Saprolegniales	Saprolegnia	Saprolegnia_parasitica
ASV_490	Eukaryota	Stramenopiles	Pseudofungi	Oomycota	Oomycota_X	Saprolegniales	Saprolegniales_X	Saprolegniales_X_sp.
ASV_6240	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_6754	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_7077	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_7620	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_7707	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_8109	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_8848	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_9113	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_9607	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_9616	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_9619	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_9927	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_10092	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_10337	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_10704	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_10815	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_11648	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_11687	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_12180	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_13078	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_14533	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae	Saprospiraceae_X	Saprospiraceae_X_sp.
ASV_3283	Bacteria	Bacteria_X	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade_X	SAR202_clade_XX	SAR202_clade_XX_sp.
ASV_7970	Bacteria	Bacteria_X	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade_X	SAR202_clade_XX	SAR202_clade_XX_sp.
ASV_10857	Bacteria	Bacteria_X	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade_X	SAR202_clade_XX	SAR202_clade_XX_sp.
ASV_11141	Bacteria	Bacteria_X	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade_X	SAR202_clade_XX	SAR202_clade_XX_sp.
ASV_11472	Bacteria	Bacteria_X	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade_X	SAR202_clade_XX	SAR202_clade_XX_sp.
ASV_11897	Bacteria	Bacteria_X	Chloroflexi	Dehalococcoidia	SAR202_clade	SAR202_clade_X	SAR202_clade_XX	SAR202_clade_XX_sp.
ASV_14242	Bacteria	Bacteria_X	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_X	SAR324_clade(Marine_group_B)_XX	SAR324_clade(Marine_group_B)_XX_sp.
ASV_915	Eukaryota	Stramenopiles	Ochrophyta	Pelagophyceae	Sarcinochrysidales	Sarcinochrysidaceae	Sarcinochrysis	Sarcinochrysis_sp.
ASV_1087	Eukaryota	Stramenopiles	Ochrophyta	Pelagophyceae	Sarcinochrysidales	Sarcinochrysidaceae	Sarcinochrysis	Sarcinochrysis_sp.
ASV_1615	Eukaryota	Stramenopiles	Ochrophyta	Pelagophyceae	Sarcinochrysidales	Sarcinochrysidaceae	Sarcinochrysis	Sarcinochrysis_sp.
ASV_1669	Eukaryota	Stramenopiles	Ochrophyta	Pelagophyceae	Sarcinochrysidales	Sarcinochrysidaceae	Sarcinochrysis	Sarcinochrysis_sp.
ASV_6496	Eukaryota	Opisthokonta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Sarocladium	Sarocladium_kiliense
ASV_5660	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Oligohymenophorea_X	Oligohymenophorea_XX	Sathrophilus	Sathrophilus_holtae
ASV_5972	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	Oligohymenophorea_X	Oligohymenophorea_XX	Sathrophilus	Sathrophilus_holtae
ASV_10263	Eukaryota	Opisthokonta	Choanoflagellida	Choanoflagellatea	Acanthoecida	Acanthoecidae_Group_G	Savillea	Savillea_micropora
ASV_6614	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Bacteroidales	SB5	SB5_X	SB5_X_sp.
ASV_10228	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Bacteroidales	SB5	SB5_X	SB5_X_sp.
ASV_14160	Bacteria	Bacteria_X	Bacteroidetes	Bacteroidia	Bacteroidales	SB5	SB5_X	SB5_X_sp.
ASV_3039	Bacteria	Bacteria_X	Chloroflexi	Anaerolineae	SBR1031	SBR1031_X	SBR1031_XX	SBR1031_XX_sp.
